indicator,asap1_id,adm1_name,year,mean,min,max,z_mean,z_min,n_dekads,frac_below
sm_crop,558,Jonglei,2002,0.27290322580645165,0.204,0.326,-0.12391107698928862,-2.1565537806905213,31,0.22580645161290322
sm_crop,558,Jonglei,2003,0.2816451612903226,0.211,0.339,0.38978465455391637,-1.3614836467105143,31,0.06451612903225806
sm_crop,558,Jonglei,2004,0.2796774193548387,0.197,0.332,0.26314201900336276,-1.4564033723973941,31,0.03225806451612903
sm_crop,558,Jonglei,2005,0.27229032258064517,0.168,0.33,0.00601055951668509,-1.7371395836500059,31,0.12903225806451613
sm_crop,558,Jonglei,2006,0.2818709677419355,0.186,0.335,0.35115059343992594,-1.2702117784823286,31,0.16129032258064516
sm_crop,558,Jonglei,2007,0.28838709677419355,0.186,0.345,0.6859071373758597,-0.5987688210673728,31,0.0
sm_crop,558,Jonglei,2008,0.2794516129032258,0.204,0.338,0.3208265192019691,-0.9579001294749933,31,0.0
sm_crop,558,Jonglei,2009,0.26548387096774195,0.169,0.312,-0.41815659927402116,-2.210801884047365,31,0.3225806451612903
sm_crop,558,Jonglei,2010,0.28816129032258064,0.183,0.357,0.7201041285966676,-1.6972657384893186,31,0.06451612903225806
sm_crop,558,Jonglei,2011,0.27338709677419354,0.183,0.336,0.07504264321344471,-1.1984202576313112,31,0.03225806451612903
sm_crop,558,Jonglei,2012,0.2795483870967742,0.198,0.33,0.28906863509400027,-1.8191091931093895,31,0.06451612903225806
sm_crop,558,Jonglei,2013,0.27299999999999996,0.181,0.323,-0.10321355460053243,-1.5669137596409601,31,0.03225806451612903
sm_crop,558,Jonglei,2014,0.2777096774193548,0.183,0.337,0.15397734971849386,-0.8035328951158036,31,0.0
sm_crop,558,Jonglei,2015,0.2605806451612903,0.174,0.321,-0.7595858082706203,-3.0976729400197227,31,0.3548387096774194
sm_crop,558,Jonglei,2016,0.25951612903225807,0.151,0.332,-0.5791699469692806,-1.890765207410253,31,0.41935483870967744
sm_crop,558,Jonglei,2017,0.2552258064516129,0.155,0.328,-0.690113473755393,-2.1133516088499595,31,0.25806451612903225
sm_crop,558,Jonglei,2018,0.2509677419354839,0.149,0.321,-1.0308265858246848,-2.676514646933936,31,0.5161290322580645
sm_crop,558,Jonglei,2019,0.2780967741935484,0.172,0.333,0.20654402934464966,-1.5052126693241252,31,0.12903225806451613
sm_crop,558,Jonglei,2020,0.29261290322580646,0.202,0.335,0.687761047359563,-0.7299174668963903,31,0.0
sm_crop,558,Jonglei,2021,0.28048387096774197,0.197,0.325,0.2227045263313686,-1.085012450791932,31,0.03225806451612903
sm_crop,558,Jonglei,2022,0.2845161290322581,0.202,0.334,0.4418236302526698,-1.2756379231435326,31,0.03225806451612903
sm_crop,558,Jonglei,2023,0.26841935483870966,0.202,0.305,-0.40883399667978554,-2.2702123601514432,31,0.3225806451612903
sm_crop,558,Jonglei,2024,0.2698709677419355,0.183,0.331,-0.18025095963576815,-1.4423382568903018,31,0.0967741935483871
sm_crop,558,Jonglei,2025,0.25248387096774194,0.158,0.326,-0.8842610194648386,-2.1428695899359367,31,0.5161290322580645
sm_crop,558,Jonglei,2026,0.23064285714285715,0.181,0.306,-1.2340977291391515,-3.379192487571566,14,0.6428571428571429
sm_crop,599,El Buheyrat,2000,0.33349999999999996,0.17,0.384,0.6215777725000092,-0.46441426243131523,22,0.0
sm_crop,599,El Buheyrat,2001,0.3159642857142857,0.167,0.377,0.4825419979086307,-0.8978121499635779,28,0.0
sm_crop,599,El Buheyrat,2002,0.3079642857142857,0.179,0.382,0.07714392977182445,-1.1165013848920007,28,0.03571428571428571
sm_crop,599,El Buheyrat,2003,0.31507142857142856,0.159,0.369,0.349141798563374,-1.0784301651238792,28,0.03571428571428571
sm_crop,599,El Buheyrat,2004,0.3162857142857143,0.157,0.397,0.5719056856009141,-0.7068126851563097,28,0.0
sm_crop,599,El Buheyrat,2005,0.3126428571428571,0.155,0.411,0.39480447789097584,-1.2597597826639941,28,0.03571428571428571
sm_crop,599,El Buheyrat,2006,0.3218571428571429,0.135,0.378,0.6209349605195753,-1.3730927426417883,28,0.10714285714285714
sm_crop,599,El Buheyrat,2007,0.3115357142857143,0.159,0.38,0.30903687745894853,-1.2228348501198103,28,0.03571428571428571
sm_crop,599,El Buheyrat,2008,0.31992857142857145,0.177,0.372,0.5831196163040523,-0.36003291239739066,28,0.0
sm_crop,599,El Buheyrat,2009,0.29871428571428565,0.144,0.366,-0.5985851073402773,-2.4782174492947413,28,0.4642857142857143
sm_crop,599,El Buheyrat,2010,0.3135357142857143,0.13,0.379,0.4498902279114672,-1.5258201901467516,28,0.10714285714285714
sm_crop,599,El Buheyrat,2011,0.30507142857142855,0.17,0.377,-0.051857716519662915,-1.489840318410416,28,0.03571428571428571
sm_crop,599,El Buheyrat,2012,0.30525,0.151,0.377,0.1017043628706961,-1.3826117185802926,28,0.21428571428571427
sm_crop,599,El Buheyrat,2013,0.31089285714285714,0.148,0.377,0.2919414892852345,-1.141086759659415,28,0.07142857142857142
sm_crop,599,El Buheyrat,2014,0.32707142857142857,0.161,0.38,0.9298826879792669,-0.15061832044036033,28,0.0
sm_crop,599,El Buheyrat,2015,0.29517857142857146,0.172,0.355,-0.7665423673717514,-2.6666037275653314,28,0.35714285714285715
sm_crop,599,El Buheyrat,2016,0.29982142857142857,0.145,0.382,-0.2116451088794682,-2.5123802192918956,28,0.25
sm_crop,599,El Buheyrat,2017,0.29575,0.135,0.361,-0.678250727256641,-1.6903568766339696,28,0.32142857142857145
sm_crop,599,El Buheyrat,2018,0.2865357142857143,0.126,0.355,-1.030291278592385,-2.6329445327228447,28,0.42857142857142855
sm_crop,599,El Buheyrat,2019,0.3015,0.112,0.363,-0.38353721171941524,-2.54616211751648,28,0.21428571428571427
sm_crop,599,El Buheyrat,2020,0.3122857142857143,0.154,0.37,0.21480573547716428,-1.2713848532297645,28,0.03571428571428571
sm_crop,599,El Buheyrat,2021,0.3123214285714285,0.184,0.364,0.11521759110551828,-1.2582877564022195,28,0.03571428571428571
sm_crop,599,El Buheyrat,2022,0.3115357142857143,0.166,0.375,0.09923267160043757,-1.2713848532297645,28,0.03571428571428571
sm_crop,599,El Buheyrat,2023,0.2988214285714286,0.171,0.35,-0.6682544724063595,-2.455861269751227,28,0.42857142857142855
sm_crop,599,El Buheyrat,2024,0.29575,0.169,0.361,-0.631800770026154,-2.2123198076610797,28,0.2857142857142857
sm_crop,599,El Buheyrat,2025,0.2989285714285714,0.175,0.365,-0.5162928207997052,-1.9739891070635875,28,0.32142857142857145
sm_crop,599,El Buheyrat,2026,0.2631818181818182,0.149,0.322,-1.3812376196741192,-3.0155516920673913,11,0.5454545454545454
sm_crop,622,Unity,2000,0.2600909090909091,0.143,0.33,-0.10787528630040971,-1.8311267121457173,22,0.18181818181818182
sm_crop,622,Unity,2001,0.23853333333333332,0.134,0.365,-0.09927427248407321,-1.5696280116675896,30,0.13333333333333333
sm_crop,622,Unity,2002,0.23646666666666669,0.138,0.337,-0.2682807593974061,-1.5219820701065863,30,0.06666666666666667
sm_crop,622,Unity,2003,0.2429,0.105,0.342,0.12292681926048281,-1.7921971532227294,30,0.1
sm_crop,622,Unity,2004,0.23906666666666668,0.132,0.338,0.02591128429308876,-1.5081428282702232,30,0.06666666666666667
sm_crop,622,Unity,2005,0.24753333333333333,0.127,0.359,0.2638414195650067,-1.7371163379638048,30,0.06666666666666667
sm_crop,622,Unity,2006,0.2584666666666667,0.123,0.35,0.7275280197347418,-0.8950263127723667,30,0.0
sm_crop,622,Unity,2007,0.26430000000000003,0.103,0.353,1.205544561063257,-1.3124376873388517,30,0.06666666666666667
sm_crop,622,Unity,2008,0.24893333333333334,0.151,0.34,0.5283272236481337,-1.0731082744693774,30,0.03333333333333333
sm_crop,622,Unity,2009,0.22573333333333334,0.12,0.311,-0.7107856489394809,-2.2160304218629348,30,0.43333333333333335
sm_crop,622,Unity,2010,0.24673333333333333,0.139,0.332,0.15008089717062162,-1.1028469283556315,30,0.13333333333333333
sm_crop,622,Unity,2011,0.23953333333333332,0.13,0.328,0.05232927548841883,-0.900143331693512,30,0.0
sm_crop,622,Unity,2012,0.23886666666666667,0.142,0.331,-0.03501404217580961,-1.1707437974049348,30,0.03333333333333333
sm_crop,622,Unity,2013,0.23620000000000002,0.137,0.331,-0.23849656489696877,-1.331302200393281,30,0.06666666666666667
sm_crop,622,Unity,2014,0.2577333333333333,0.149,0.342,0.653177962639997,-0.7764908640881713,30,0.0
sm_crop,622,Unity,2015,0.24286666666666665,0.14,0.314,0.03872234776886065,-1.4271795325430294,30,0.13333333333333333
sm_crop,622,Unity,2016,0.22833333333333333,0.118,0.306,-0.6445490028471327,-1.8311267121457173,30,0.43333333333333335
sm_crop,622,Unity,2017,0.23143333333333332,0.13,0.33,-0.52465263480072,-1.599425334267227,30,0.36666666666666664
sm_crop,622,Unity,2018,0.22936666666666666,0.121,0.318,-0.5505885154961689,-1.4816978922873734,30,0.2
sm_crop,622,Unity,2019,0.23623333333333332,0.128,0.32,-0.3289591827587884,-1.7685197518082016,30,0.23333333333333334
sm_crop,622,Unity,2020,0.23063333333333333,0.138,0.317,-0.482871043277602,-1.7422490701739506,30,0.16666666666666666
sm_crop,622,Unity,2021,0.2521333333333333,0.146,0.329,0.32699385543553594,-0.7764908640881713,30,0.0
sm_crop,622,Unity,2022,0.2644,0.167,0.335,1.0457158680175171,-0.9011328119866894,30,0.0
sm_crop,622,Unity,2023,0.24286666666666665,0.149,0.299,0.09472167586610589,-2.3261831281525454,30,0.3
sm_crop,622,Unity,2024,0.23593333333333336,0.145,0.329,-0.37780383953781527,-1.866229122110223,30,0.2
sm_crop,622,Unity,2025,0.2241,0.148,0.29,-1.0853905044537369,-3.2684557257453872,30,0.5
sm_crop,622,Unity,2026,0.22184615384615383,0.162,0.285,0.43835387169436973,-1.6630509515579,13,0.23076923076923078
sm_crop,623,C. Equatoria,2000,0.2844090909090909,0.221,0.313,0.023625721195191195,-1.2528434086548934,22,0.13636363636363635
sm_crop,623,C. Equatoria,2001,0.27452941176470586,0.194,0.315,0.45655840380704726,-2.3785894961134737,34,0.029411764705882353
sm_crop,623,C. Equatoria,2002,0.278235294117647,0.175,0.32,0.5401823271318241,-1.2840019562528053,34,0.029411764705882353
sm_crop,623,C. Equatoria,2003,0.27838235294117647,0.189,0.31,0.5003287907686903,-1.8747678710289213,34,0.058823529411764705
sm_crop,623,C. Equatoria,2004,0.2749411764705882,0.18,0.31,0.33643535988989914,-1.9365810833432962,34,0.058823529411764705
sm_crop,623,C. Equatoria,2005,0.2727647058823529,0.19,0.329,0.3160047694306002,-2.643298505633629,34,0.058823529411764705
sm_crop,623,C. Equatoria,2006,0.27755882352941175,0.164,0.35,0.48549622851959784,-1.5556952018572066,34,0.08823529411764706
sm_crop,623,C. Equatoria,2007,0.26976470588235296,0.19,0.311,0.21329994074576009,-1.37556121041844,34,0.08823529411764706
sm_crop,623,C. Equatoria,2008,0.27126470588235296,0.185,0.323,0.24392621519572183,-0.9288009250323684,34,0.0
sm_crop,623,C. Equatoria,2009,0.26676470588235296,0.174,0.306,-0.23094344196784947,-1.8760705884838662,34,0.20588235294117646
sm_crop,623,C. Equatoria,2010,0.27635294117647063,0.217,0.316,0.5373764100714439,-1.2267724253208692,34,0.08823529411764706
sm_crop,623,C. Equatoria,2011,0.26373529411764707,0.182,0.303,-0.25411899361383034,-1.1445460994357008,34,0.058823529411764705
sm_crop,623,C. Equatoria,2012,0.26279411764705884,0.167,0.306,-0.2453792309885195,-2.1690423398849665,34,0.17647058823529413
sm_crop,623,C. Equatoria,2013,0.2708235294117647,0.187,0.307,0.21116457299674415,-1.0568436528227,34,0.029411764705882353
sm_crop,623,C. Equatoria,2014,0.2688529411764706,0.182,0.31,0.16427657689227426,-1.1075273068297324,34,0.029411764705882353
sm_crop,623,C. Equatoria,2015,0.2634705882352941,0.187,0.311,-0.55116210736427,-2.8129948531436275,34,0.3235294117647059
sm_crop,623,C. Equatoria,2016,0.2583529411764706,0.164,0.303,-0.6132893517245441,-2.971055524303676,34,0.35294117647058826
sm_crop,623,C. Equatoria,2017,0.25988235294117645,0.174,0.306,-0.32150181585892845,-2.4514968165427065,34,0.17647058823529413
sm_crop,623,C. Equatoria,2018,0.26388235294117646,0.169,0.302,-0.5577124476645078,-2.7543033813268325,34,0.38235294117647056
sm_crop,623,C. Equatoria,2019,0.2705294117647059,0.178,0.316,0.2628725491837491,-1.7748760557155077,34,0.08823529411764706
sm_crop,623,C. Equatoria,2020,0.27294117647058824,0.203,0.313,0.3876425157728919,-0.6687355357429043,34,0.0
sm_crop,623,C. Equatoria,2021,0.2603235294117647,0.174,0.303,-0.4024282820032466,-1.8241786935541273,34,0.23529411764705882
sm_crop,623,C. Equatoria,2022,0.26894117647058824,0.184,0.309,0.023019167887106846,-1.3283646861682754,34,0.058823529411764705
sm_crop,623,C. Equatoria,2023,0.2722941176470588,0.185,0.316,0.023295742117387552,-2.141714635180975,34,0.2647058823529412
sm_crop,623,C. Equatoria,2024,0.26976470588235296,0.199,0.307,0.10678787266602899,-1.3735516808542587,34,0.058823529411764705
sm_crop,623,C. Equatoria,2025,0.2494705882352941,0.157,0.299,-1.0979279244224325,-2.6483934297509912,34,0.5882352941176471
sm_crop,623,C. Equatoria,2026,0.23117647058823532,0.147,0.284,-1.0989821576604633,-3.4895303384945127,17,0.47058823529411764
sm_crop,1721,East Equatoria,2000,0.21277272727272728,0.162,0.256,-0.2827618666168654,-1.2643516842377993,22,0.13636363636363635
sm_crop,1721,East Equatoria,2001,0.21405555555555555,0.116,0.268,0.21394058997143972,-1.621591456340255,36,0.05555555555555555
sm_crop,1721,East Equatoria,2002,0.20894444444444446,0.126,0.259,-0.0014213826267553285,-1.6204339916795167,36,0.08333333333333333
sm_crop,1721,East Equatoria,2003,0.21225,0.143,0.265,0.2012962236942944,-1.5364817081921118,36,0.08333333333333333
sm_crop,1721,East Equatoria,2004,0.20711111111111113,0.143,0.267,-0.06976428493242554,-1.3603190258511226,36,0.1111111111111111
sm_crop,1721,East Equatoria,2005,0.20530555555555555,0.126,0.274,-0.05587517110288206,-1.7488838416415489,36,0.16666666666666666
sm_crop,1721,East Equatoria,2006,0.21958333333333335,0.115,0.282,0.4460615478072132,-1.3599494601001716,36,0.05555555555555555
sm_crop,1721,East Equatoria,2007,0.22163888888888889,0.146,0.277,0.5992760037776542,-1.3580915729602514,36,0.027777777777777776
sm_crop,1721,East Equatoria,2008,0.21355555555555555,0.131,0.284,0.21534273576081647,-1.5130148412556945,36,0.08333333333333333
sm_crop,1721,East Equatoria,2009,0.19547222222222221,0.127,0.257,-0.5857450136333806,-2.289804741110617,36,0.3333333333333333
sm_crop,1721,East Equatoria,2010,0.2126388888888889,0.113,0.267,0.2586499377043152,-1.2062392552057062,36,0.1388888888888889
sm_crop,1721,East Equatoria,2011,0.21241666666666667,0.13,0.271,0.13641802063950484,-1.1290986700317251,36,0.08333333333333333
sm_crop,1721,East Equatoria,2012,0.2187222222222222,0.14,0.295,0.4475745635558832,-2.3534043909337106,36,0.08333333333333333
sm_crop,1721,East Equatoria,2013,0.21377777777777776,0.137,0.262,0.2557001914728347,-1.6030666869010546,36,0.027777777777777776
sm_crop,1721,East Equatoria,2014,0.20277777777777778,0.113,0.267,-0.25414437803011697,-2.466218161979607,36,0.1388888888888889
sm_crop,1721,East Equatoria,2015,0.2021111111111111,0.117,0.282,-0.38219680331412254,-2.4326374316830215,36,0.3055555555555556
sm_crop,1721,East Equatoria,2016,0.19280555555555556,0.126,0.252,-0.5802168813622298,-2.0118992012761763,36,0.3888888888888889
sm_crop,1721,East Equatoria,2017,0.19899999999999998,0.114,0.278,-0.32298101070939134,-2.0955098831013137,36,0.3055555555555556
sm_crop,1721,East Equatoria,2018,0.19930555555555554,0.123,0.262,-0.3907549065064113,-2.31819777428849,36,0.3055555555555556
sm_crop,1721,East Equatoria,2019,0.20883333333333332,0.113,0.273,0.0059314195895974935,-1.8941081796485215,36,0.2777777777777778
sm_crop,1721,East Equatoria,2020,0.23141666666666666,0.16,0.287,0.9575299931144718,-0.740783247912719,36,0.0
sm_crop,1721,East Equatoria,2021,0.20158333333333334,0.129,0.274,-0.23454124610404875,-1.5230256005731158,36,0.19444444444444445
sm_crop,1721,East Equatoria,2022,0.20219444444444445,0.11,0.274,-0.2611075496369541,-1.9157398513534565,36,0.19444444444444445
sm_crop,1721,East Equatoria,2023,0.2000277777777778,0.103,0.267,-0.42180436188692105,-2.643138038519606,36,0.3611111111111111
sm_crop,1721,East Equatoria,2024,0.21283333333333332,0.155,0.258,0.18932041767000096,-1.264407933425598,36,0.05555555555555555
sm_crop,1721,East Equatoria,2025,0.20675,0.139,0.257,-0.019626228142640856,-1.4840874153136734,36,0.1111111111111111
sm_crop,1721,East Equatoria,2026,0.18757894736842107,0.146,0.254,-0.32980454200735415,-2.4092952962359586,19,0.3157894736842105
sm_crop,1726,North Bahr Ghaza,2000,0.3006818181818182,0.18,0.365,-0.05982232982280304,-1.2473866544519663,22,0.045454545454545456
sm_crop,1726,North Bahr Ghaza,2001,0.29680645161290325,0.181,0.389,1.0016569084492373,-0.5829875936147708,31,0.0
sm_crop,1726,North Bahr Ghaza,2002,0.2718709677419355,0.159,0.369,0.20469046668299026,-1.32713916826909,31,0.06451612903225806
sm_crop,1726,North Bahr Ghaza,2003,0.299483870967742,0.18,0.397,1.097844338436809,-1.1910319605940731,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2004,0.27474193548387094,0.162,0.374,0.3249661039043857,-1.5681839077716662,31,0.06451612903225806
sm_crop,1726,North Bahr Ghaza,2005,0.2888064516129032,0.171,0.393,0.6357226529228036,-0.681950340710807,31,0.0
sm_crop,1726,North Bahr Ghaza,2006,0.2950645161290323,0.178,0.387,0.8843128160069513,-1.4331905885162475,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2007,0.2876774193548387,0.159,0.387,0.500584233638265,-0.8482149102344695,31,0.0
sm_crop,1726,North Bahr Ghaza,2008,0.3025483870967742,0.16,0.41,0.9613974212280053,-0.6532451502939737,31,0.0
sm_crop,1726,North Bahr Ghaza,2009,0.25790322580645164,0.151,0.356,-0.4961400669814693,-1.4044240463195383,31,0.25806451612903225
sm_crop,1726,North Bahr Ghaza,2010,0.29687096774193544,0.153,0.377,0.8678109844669469,-1.0684727247854386,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2011,0.26870967741935486,0.177,0.357,0.06771268681606867,-1.0992494010693776,31,0.06451612903225806
sm_crop,1726,North Bahr Ghaza,2012,0.2665483870967742,0.16,0.374,-0.04346384018060089,-1.0173049985999867,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2013,0.27180645161290323,0.154,0.393,-0.13245585821921652,-1.1516344197160755,31,0.0967741935483871
sm_crop,1726,North Bahr Ghaza,2014,0.27203225806451614,0.149,0.359,-0.2410778661396888,-1.4609377166465978,31,0.1935483870967742
sm_crop,1726,North Bahr Ghaza,2015,0.24658064516129033,0.153,0.338,-0.9505164795232257,-2.596830606872357,31,0.5161290322580645
sm_crop,1726,North Bahr Ghaza,2016,0.25461290322580643,0.143,0.359,-0.6142328382595462,-1.5145213970289204,31,0.25806451612903225
sm_crop,1726,North Bahr Ghaza,2017,0.2525806451612903,0.148,0.358,-0.7963765256929946,-1.4438461306148678,31,0.3870967741935484
sm_crop,1726,North Bahr Ghaza,2018,0.2507741935483871,0.136,0.364,-0.7749525529548328,-1.7428187040424372,31,0.3870967741935484
sm_crop,1726,North Bahr Ghaza,2019,0.27241935483870966,0.141,0.366,-0.17568583036465157,-1.8698272683745176,31,0.22580645161290322
sm_crop,1726,North Bahr Ghaza,2020,0.2573548387096774,0.157,0.348,-0.5822043841903883,-1.5608493331186963,31,0.1935483870967742
sm_crop,1726,North Bahr Ghaza,2021,0.2803548387096774,0.159,0.385,0.19740914900679873,-1.5201504381463733,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2022,0.2854516129032258,0.15,0.399,0.36606091299758037,-1.0553728335557497,31,0.03225806451612903
sm_crop,1726,North Bahr Ghaza,2023,0.2554193548387097,0.154,0.35,-0.6454050272219231,-1.7552775118090334,31,0.2903225806451613
sm_crop,1726,North Bahr Ghaza,2024,0.2767096774193548,0.152,0.385,0.08770993698751575,-1.5850424727217212,31,0.12903225806451613
sm_crop,1726,North Bahr Ghaza,2025,0.2359032258064516,0.157,0.336,-1.2740206072243103,-2.85169786955947,31,0.6129032258064516
sm_crop,1726,North Bahr Ghaza,2026,0.21564285714285716,0.153,0.313,-0.9496898225882328,-2.2207808645734444,14,0.2857142857142857
sm_crop,1727,Warab,2000,0.3240909090909091,0.184,0.387,0.19895959419169154,-0.8295821851951054,22,0.0
sm_crop,1727,Warab,2001,0.29976470588235293,0.16,0.395,0.7405903771845924,-0.47376812077820385,34,0.0
sm_crop,1727,Warab,2002,0.2791176470588235,0.169,0.375,0.15985741256149189,-0.9652325913882429,34,0.0
sm_crop,1727,Warab,2003,0.30073529411764705,0.164,0.404,0.8354569583223133,-1.1580998507911653,34,0.029411764705882353
sm_crop,1727,Warab,2004,0.28079411764705886,0.161,0.383,0.25378030812226937,-1.3163720232636567,34,0.029411764705882353
sm_crop,1727,Warab,2005,0.28773529411764703,0.16,0.388,0.3928401708994638,-1.3768321709794618,34,0.058823529411764705
sm_crop,1727,Warab,2006,0.3029117647058823,0.169,0.401,0.8317653756061305,-1.2122464480501662,34,0.029411764705882353
sm_crop,1727,Warab,2007,0.3021470588235294,0.164,0.399,0.8627041172403065,-0.7187873833789842,34,0.0
sm_crop,1727,Warab,2008,0.3052941176470588,0.172,0.392,0.9471813859794156,0.2581253921560319,34,0.0
sm_crop,1727,Warab,2009,0.27347058823529413,0.169,0.368,-0.10444575925673263,-1.5127704756196019,34,0.11764705882352941
sm_crop,1727,Warab,2010,0.2984705882352941,0.157,0.395,0.7149029823345027,-0.7064382801803915,34,0.0
sm_crop,1727,Warab,2011,0.2812058823529412,0.169,0.39,0.2890134727341591,-0.9433999500056208,34,0.0
sm_crop,1727,Warab,2012,0.2767352941176471,0.155,0.38,-0.07687590496118393,-1.0538249955969725,34,0.029411764705882353
sm_crop,1727,Warab,2013,0.28008823529411764,0.143,0.399,-0.10416926287296964,-1.675576967579325,34,0.2647058823529412
sm_crop,1727,Warab,2014,0.29144117647058826,0.143,0.375,0.21411529679241917,-1.2683213106110756,34,0.11764705882352941
sm_crop,1727,Warab,2015,0.25529411764705884,0.151,0.352,-0.9021225570127138,-2.7299554001915687,34,0.5
sm_crop,1727,Warab,2016,0.2628823529411765,0.147,0.37,-0.5953125885487799,-1.8157975226277299,34,0.23529411764705882
sm_crop,1727,Warab,2017,0.2576470588235294,0.142,0.365,-0.8752064263197021,-1.4744305859448883,34,0.47058823529411764
sm_crop,1727,Warab,2018,0.2595882352941177,0.143,0.362,-0.7703142567330258,-1.7015858020784391,34,0.4411764705882353
sm_crop,1727,Warab,2019,0.2690294117647059,0.139,0.379,-0.5121409023233532,-2.037200032587739,34,0.29411764705882354
sm_crop,1727,Warab,2020,0.26785294117647057,0.152,0.358,-0.5299518470700326,-1.6074591392724618,34,0.17647058823529413
sm_crop,1727,Warab,2021,0.2807647058823529,0.142,0.397,0.025376281441287594,-1.943379244044609,34,0.058823529411764705
sm_crop,1727,Warab,2022,0.28441176470588236,0.138,0.394,0.1550972749798054,-1.5813595651942942,34,0.14705882352941177
sm_crop,1727,Warab,2023,0.2708823529411765,0.159,0.359,-0.2909448204253048,-2.2324895338099733,34,0.2647058823529412
sm_crop,1727,Warab,2024,0.279235294117647,0.149,0.385,-0.10873084033946202,-2.022542275152993,34,0.058823529411764705
sm_crop,1727,Warab,2025,0.2442058823529412,0.132,0.338,-1.2354265863380907,-3.1920285609284806,34,0.7058823529411765
sm_crop,1727,Warab,2026,0.22647058823529412,0.132,0.324,-0.8915564458887358,-1.949039893015453,17,0.47058823529411764
sm_crop,1728,West Bahr Ghazal,2000,0.23427272727272727,0.096,0.344,-0.01210117495485506,-1.5129272329987833,22,0.13636363636363635
sm_crop,1728,West Bahr Ghazal,2001,0.23560714285714288,0.099,0.326,0.40036115490647123,-0.9387220748863312,28,0.0
sm_crop,1728,West Bahr Ghazal,2002,0.22924999999999998,0.098,0.301,0.054656631642348304,-1.4268525982986333,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2003,0.24232142857142858,0.106,0.32,0.7098699298055016,-1.4158954666987005,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2004,0.2290357142857143,0.101,0.313,-0.008862909466540433,-1.679008188504541,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2005,0.23989285714285713,0.097,0.318,0.4818967948881438,-0.6763967750377315,28,0.0
sm_crop,1728,West Bahr Ghazal,2006,0.24860714285714286,0.097,0.349,1.05798828234859,-1.1590400999360109,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2007,0.2285714285714286,0.093,0.306,0.08740629456573977,-1.6397346310420198,28,0.17857142857142858
sm_crop,1728,West Bahr Ghazal,2008,0.24035714285714288,0.092,0.345,0.43800271107730954,-0.7631929653023417,28,0.0
sm_crop,1728,West Bahr Ghazal,2009,0.22567857142857142,0.097,0.298,-0.25627355488737635,-1.5273187726525013,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2010,0.23467857142857143,0.093,0.313,0.24308241834493632,-1.1536468639513393,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2011,0.2262142857142857,0.098,0.303,-0.04051613357684913,-1.2194987406988604,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2012,0.23275,0.096,0.326,0.15479491697510137,-0.9538060353833521,28,0.0
sm_crop,1728,West Bahr Ghazal,2013,0.22660714285714284,0.093,0.331,-0.03101711269896758,-1.4476252231230933,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2014,0.24903571428571428,0.094,0.34,0.7981403696240317,-1.2741719463631374,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2015,0.21121428571428572,0.094,0.314,-1.0454335369665109,-3.510240394099484,28,0.5
sm_crop,1728,West Bahr Ghazal,2016,0.22432142857142856,0.088,0.319,-0.3416794142751222,-1.6365225230175073,28,0.32142857142857145
sm_crop,1728,West Bahr Ghazal,2017,0.21546428571428572,0.089,0.298,-0.7451917158851529,-1.6999877639138004,28,0.2857142857142857
sm_crop,1728,West Bahr Ghazal,2018,0.22510714285714287,0.09,0.317,-0.3039009129089202,-1.170012594798957,28,0.14285714285714285
sm_crop,1728,West Bahr Ghazal,2019,0.23157142857142857,0.09,0.303,0.044695314187784906,-1.6875503597044508,28,0.14285714285714285
sm_crop,1728,West Bahr Ghazal,2020,0.228,0.096,0.311,-0.0197108164528999,-1.1858734408550489,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2021,0.22867857142857143,0.091,0.32,-0.0870929355614543,-1.67956850160944,28,0.10714285714285714
sm_crop,1728,West Bahr Ghazal,2022,0.23432142857142857,0.096,0.31,0.24749633049377293,-1.0264571508514786,28,0.03571428571428571
sm_crop,1728,West Bahr Ghazal,2023,0.2317857142857143,0.096,0.301,0.04447142812093178,-1.650556505499908,28,0.14285714285714285
sm_crop,1728,West Bahr Ghazal,2024,0.2317142857142857,0.097,0.31,0.29933884681649386,-2.2427291545036985,28,0.07142857142857142
sm_crop,1728,West Bahr Ghazal,2025,0.19503571428571428,0.077,0.286,-1.7509907227990382,-4.0393414219160615,28,0.7857142857142857
sm_crop,1728,West Bahr Ghazal,2026,0.2159090909090909,0.081,0.292,-1.0742418712642032,-2.5298971993446235,11,0.5454545454545454
